searched_zipcode,searched_category,searched_lat,searched_lng,Restaurant_Name,restaurant_id,loc_number,City,Address,Postcode,Latitude,Longitude,cuisines,offers,delivery_fee_raw,delivery_fee,delivery_time_raw,delivery_time,service_fee_raw,service_fee,distance,review_count,review_rating,RunDate,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hot Munchies,1102,154166,London,FirstLine30 Southwark Street,SE1 1TU,51.504829,,KebabBurgersHalalCollect stampsLow,,,0.99,20-35,27.5,,0,1,47,4.46,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Snog Frozen Yogurt - Borough,1103,148440,London,FirstLine293 Borough High Street,SE1 1JG,51.499996,,Ice CreamDessertsLow Delivery Fee,20% off when you spend £15,,0.99,35-50,42.5,,0,1.3,21,4.16,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Farm House Pizza,1104,61470,London,FirstLine324 Essex Road,N1 3PB,51.543529,,PizzaPastaHalalCollect stampsLow Deli,,,0,35-50,42.5,,0,1.8,95,3.44,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Little Moons Mochi Ice Cream - Islington,1105,148483,London,FirstLine309 Upper Street,N1 2TU,51.53796,,Ice CreamJapaneseLow Delivery Fee,,,0.99,15-30,22.5,,0,1.4,23,5.32,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Little Georgia - Islington,1106,130207,London,FirstLine14 Barnsbury Rd The Angel,N1 0HB,51.53433,,Eastern EuropeanEuropeanLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,6,5.78,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Xing Fu Tang,1107,128217,London,"FirstLineGround Floor, 29 Frith Street",W1D 5LG,51.512787,,Bubble TeaTaiwanese,,,2.49,25-40,32.5,,0,1.4,16,4.94,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bun House Chinatown,1108,121988,London,FirstLine26-27 Lisle Street,WC2H 7BA,51.511745,,ChineseOriental,,,2.49,20-35,27.5,,0,1.4,17,4.75,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Supachef,1109,70882,London,FirstLine72 Hoxton Street,N1 6LP,51.530307,,ChineseFish & Chips,,,2,50-65,57.5,,10,1.2,1359,5.11,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Cafe De Nata - Soho,1110,113796,London,FirstLine25 Old Compton Street,W1D 5JN,51.513096,,DessertsPortugueseLow Delivery Fee,,,0.99,30-45,37.5,,0,1.4,19,4.98,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Oriental House,1111,83709,London,FirstLine196 Hackney Road,E2 7QL,51.530509,,ChineseOrientalLow Delivery Fee,10% off when you spend £20,,0,30-45,37.5,,14.99,1.4,1868,4.58,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Pinkberry,1112,117482,London,FirstLine38 Upper Street,N1 0PN,51.534833,,Frozen YogurtDessertsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.2,48,4.19,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,ISLINGTON KEBAB HOUSE,1113,152026,London,FirstLine63 Essex Road,N1 2SF,51.537687,,KebabBurgersCollect stamps,15% off when you spend £30,,2.49,25-40,32.5,,0,1.4,21,4.73,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Al-Safa Grill - Vallance Road,1114,90961,London,FirstLine24 Vallance Road,E1 5HR,51.519349,,ChickenKebabHalalLow Delivery Fee,,,0.99,35-50,42.5,,0,1.6,1241,4.57,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Morley's® - Brick Lane,1115,134317,London,FirstLine60 Brick Lane,E1 6RF,51.518697,,ChickenBurgersHalalCollect stamps,10% off when you spend £20,,0.99,35-50,42.5,,0,1.2,414,3.64,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Fusion Grill,1116,12171,London,FirstLine233 Waterloo Road,SE1 8XH,51.499834,,KebabGrillHalalLow Delivery Fee,,,1,50-65,57.5,,10,1.3,2758,4.38,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chicken Express,1117,50376,LONDON,FirstLine225 Hoxton Street,N1 5LG,51.533666,,ChickenPizzaCollect stampsLow Delivery Fee,,,1,40-55,47.5,,10,1.3,933,5.04,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Curry Queen,1118,92519,London,FirstLine1 Shenfield Street,N1 6SE,51.531169,,IndianCurryLow Delivery Fee,25% off when you spend £20,,0,35-50,42.5,,12,1.2,789,5.11,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Oishi Sushi,1119,77001,London,FirstLine106 Hoxton Street,N1 6SG,51.531033,,JapaneseSushiLow Delivery Fee,25% off when you spend £15,,0,30-45,37.5,,10,1.2,3098,5.02,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,La Parma Pizzeria,1120,81321,London,FirstLine113a Kennington Road,SE11 6SF,51.494199,,ItalianPizzaHalalLow Delivery Fee,15% off when you spend £40,,0,30-45,37.5,,10,1.7,1143,4.46,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Favorite Chicken & Ribs - Bethnal Green,1121,87634,London,FirstLine255 Bethnal Green Road,E2 6AH,51.526388,,ChickenBurgersLow Delivery Fee,,,0.99,30-45,37.5,,0,1.5,979,4.72,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Tops Pizza,1089,22548,London,FirstLine86 Borough Road,SE1 1DN,51.499009,,PizzaItalianLow Delivery Fee,,,1,30-45,37.5,,12.99,1.3,1745,4.77,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hoxton Chicken N Pizza,1122,27765,London,FirstLine94 Hoxton Street,N1 6LP,51.530307,,PizzaBurgersHalalLow Delivery Fee,,,0.99,35-50,42.5,,10.5,1.2,1178,4.92,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Spaghetti House - Holborn,1123,130181,London,FirstLine20 Sicilian Avenue,WC1A 2QD,51.518697,,ItalianLunchCollect stampsLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,1,5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Smash in St Pancras,1124,167757,London,FirstLine184-186 Pentonville Road,N1 9JP,51.531337,,BurgersAmericanHalalCollect stamps,50% off your order today,,0.99,40-55,47.5,,0,1.2,63,4.88,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Love Churros - Shoreditch,1125,158980,London,FirstLine2-10 Bethnal Green Road,E1 6GY,51.52349,,DessertsPancakesLow Delivery Fee,,,0.99,15-30,22.5,,0,1,4,2.75,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,US Way Pizza,1126,83707,London,FirstLine196 Hackney Road,E2 7QL,51.530509,,PizzaFast FoodLow Delivery Fee,20% off when you spend £20,,0,35-50,42.5,,12.9,1.4,314,4.92,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Pepe's Piri Piri - Brick Lane,1127,25400,London,FirstLine82 Brick Lane,E1 6RL,51.519599,,Peri PeriChickenHalalLow Delivery Fee,20% off when you spend £20 before 19:00,,0.99,35-50,42.5,,0,1.2,2334,4.53,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,City Chai,1128,153937,London,FirstLine1 Lever Street,EC1V 3QU,51.526501,,IndianDessertsHalalCollect stamps,,,0,25-40,32.5,,0,0.6,28,4.75,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Shanghai Express @ ABACUS,1129,85609,London,FirstLine186 Hackney Road,E2 7PA,51.527795,,ChineseAsianLow Delivery Fee,10% off when you spend £20,,0,45-60,52.5,,15,1.2,530,4.52,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Chaiiwala Bethnal Green,1130,163334,London,FirstLine295 Bethnal Green Road,E2 6AH,51.526679,,BreakfastIndianLow Delivery Fee,20% off when you spend £25,,0.99,35-50,42.5,,0,1.6,90,3.98,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Kung Food (Liverpool Street),1131,106478,London,FirstLine126A Middlesex Street,E1 7HY,51.518225,,ChineseOrientalCollect stampsLow Delivery Fee,10% off when you spend £15,,0.99,45-60,52.5,,0,0.9,240,5.25,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Urban Chocolatier (London),1132,85722,London,FirstLine9 Davenant Street,E1 5NB,51.518422,,DessertsWafflesLow Delivery Fee,,,0.99,40-55,47.5,,0,1.4,804,3.92,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hong Kong,1133,114208,London,FirstLine200 Hoxton Street,N1 5LH,51.533646,,ChineseAsianLow Delivery Fee,,,0.99,35-50,42.5,,0,1.4,270,4.99,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,New Surma Tandoori,1134,104467,London,FirstLine269 New North Road,N1 7AA,51.537562,,IndianCurryHalal,10% off when you spend £30,,1.5,35-50,42.5,,15,1.4,162,5.6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Dhaba Kitchen,1135,103443,London,FirstLine73 Wentworth Street,E1 7TD,51.5169355,,IndianCurryHalalCollect stamps,25% off your order today,,2.49,35-50,42.5,,0,1.1,1143,5.51,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,HFC,1136,68081,London,FirstLine19 London Road,SE1 6JX,51.497351,,ChickenPizzaHalalCollect stamps,,,2.49,30-45,37.5,,0,1.4,658,4.88,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Wings of East Freshly Made London,1137,138584,London,FirstLine269 Commercial Road,E1 2PS,51.514635,,BurgersChickenLow Delivery Fee,,,0.99,20-35,27.5,,0,1.8,84,5.01,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Mooboo - Covent Garden,1138,157944,London,"FirstLineMooboo, 25 New Row, Covent Garden",WC2N 4LA,51.51115,,Bubble TeaChineseLow Delivery Fee,,,0.99,20-35,27.5,,0,1.3,5,4,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Shad,1139,17395,London,FirstLine96 Tooley Street,SE1 2TH,51.504308,,IndianCurry,,,2.5,45-60,52.5,,15,1.2,170,5.01,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Kennedy's of Goswell Road,1140,165161,London,FirstLine184-186 Goswell Road,EC1V 7DT,51.526182,,BritishFish & Chips,,,2.49,25-40,32.5,,0,0.6,5,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Whitechapel Fried Chicken,1141,120861,London,FirstLine233 Whitechapel Road,E1 1DB,51.519008,,ChickenKebabCollect stampsLow Delivery Fee,,,0.99,40-55,47.5,,0,1.6,155,4.44,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,All Bar One - Houndsditch,1142,157399,London,FirstLine107-108 Houndsditch,EC3A 7BD,51.515659,,BurgersTapasLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,2,2.34,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Tas Firin,1143,165193,London,FirstLine160 Bethnal Green Road,E2 6DG,51.525373,,TurkishKebabHalalCollect stamps,20% off when you spend £20,,2.49,25-40,32.5,,0,1.3,22,5.26,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Doggetts Coat & Badge -  South Bank,1144,157045,London,FirstLine1 Blackfriars Bridge,SE1 9UD,51.50843,,Pies Pub FoodLow Delivery Fee,,,0.99,25-40,32.5,,0,0.7,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Antalya Restaurant - London,1145,89140,London,FirstLine103-105 Southampton Row,WC1B 4HH,51.521058,,TurkishMediterraneanHalal,,,2.49,30-45,37.5,,0,1.1,23,4.06,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Poke Zone,1146,114354,London,FirstLine191 Carlisle Lane,SE1 7LH,51.496775,,SushiPokeCollect stampsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.6,62,4.88,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Breakfast @ Hot Munchies,1147,154192,London,FirstLine30 Southwark Street,SE1 1TU,51.504829,,BurgersKebabHalal,,,2.49,20-35,27.5,,10,1,4,3.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Mr Rice Guy - Farringdon,1148,167933,London,FirstLineSaint John Street,EC1M 4DF,51.521023,,EuropeanFusionLow Delivery Fee,,,0.99,20-35,27.5,,0,0.2,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Venchi - Covent Garden,1149,124389,London,"FirstLineUnit 18 The Market Building, Clare Market",WC2E 8RB,51.511905,,DessertsIce CreamLow Delivery Fee,,,0.99,15-20,17.5,,0,1.1,3,5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bubble & Scoop,1150,161188,London,FirstLine79 Brick Lane,E1 6QL,51.520224,,DessertsWaffles,20% off when you spend £10,,2.49,25-40,32.5,,0,1.2,5,4.93,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,"Wraps, Pittas & Buns - Hoxton",1151,117195,London,FirstLine100 East Road,N1 6AA,51.529802,,ChickenWrapsHalalCollect stampsLow ,10% off when you spend £20,,0.99,30-45,37.5,,0,1,281,4.61,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Shoreditch Fish & Chips,1152,87766,London,FirstLine117 Redchurch Street,E2 7DL,51.524867,,Fish & ChipsBritishLow Delivery Fee,,,0.99,30-45,37.5,,0,1.3,318,5.32,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Shoreditch Chicken Cod,1153,137033,London,FirstLine202 Kingsland Road,E2 8AX,51.534801,,ChickenBurgersLow Delivery Fee,25% off when you spend £10,,0.99,20-35,27.5,,0,1.5,15,2.98,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Monsoon,1154,156267,London,FirstLine336 Essex Road,N1 3PB,51.543521,,IndianCurry,10% off when you spend £35,,2.5,35-50,42.5,,10,1.8,40,4.85,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Lahore Kebab House,1155,82503,London,FirstLine2-10 Umberston Street,E1 1PY,51.51457,,IndianPakistaniHalalCollect stamps,,,0.99,30-45,37.5,,0,1.6,508,4.43,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Hogless Roast @ Horse & Groom,1156,167636,London,FirstLineHorse & Groom\n28 Curtain Road,EC2A 3NZ,51.523032,,VeganBurgersLow Delivery Fee,,,0.99,25-40,32.5,,0,0.9,13,5.79,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Poppies Fish and Chips Spitalfields,1157,164972,London,FirstLine6 Hanbury Street,E1 6QR,51.520232,,Fish & ChipsChickenCollect stamps,,,2.49,25-40,32.5,,0,1.1,7,4.05,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bangalore Express,1158,162171,London,"FirstLine1 Corbet Court, 3-6  Gracechurch Street",EC3V 0AT,51.512947,,IndianCurryCollect stamps,10% off your order today,,2.49,25-40,32.5,,10,0.7,9,4.85,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Gourmet Sushi,1159,65115,London,FirstLine59 Fashion Street,E1 6PX,51.518555,,SushiJapaneseHalalCollect stamps,,,2.49,35-50,42.5,,0,1.1,297,5.05,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,City Chicken & Pizza,1160,89664,London,FirstLine94 Hoxton Street,N1 6LP,51.530341,,ChickenPizzaHalalLow Delivery Fee,,,0.5,35-50,42.5,,10,1.2,234,5.04,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Kammoon Lebanese Cuisine,1161,165676,London,FirstLine277 City Road,EC1V 1AB,51.529963,,Middle EasternLebaneseCollect stamps,20% off when you spend £15,,2.49,20-35,27.5,,0,0.8,3,4.56,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Sonargaon Restaurant,1162,150513,London,FirstLine199 Whitechapel Road,E1 1DE,51.518739,,IndianBangladeshi,,,2.49,25-40,32.5,,0,1.6,7,3.14,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Mac Shack - Wellington Street,1163,166506,London,FirstLine28 Wellington Street,WC2E 7PS,51.512257,,PastaItalianLow Delivery Fee,,,0.99,20-35,27.5,,0,1,4,2.42,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bella Italia Pizza & Pasta - Wellington Street,1164,166144,London,FirstLine28 Wellington Street,WC2E 7PS,51.512345,,ItalianPastaLow Delivery Fee,,,0.99,25-40,32.5,,0,1,4,3.33,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Krispy Kreme - Borough High Street,1165,169326,London,FirstLineKrispy Kreme -  83 Borough High St,SE1 1NH,51.504157,,DessertsAmericanLow Delivery Fee,,,0.99,15-30,22.5,,0,1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Angels Desserts,1166,165315,London,FirstLine75 Chapel Market,N1 9ER,51.533483,,DessertsBubble TeaHalal,,,2.49,20-35,27.5,,0,1.1,6,2.83,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Las Iguanas - Royal Festival Hall,1167,168259,London,"FirstLineUnit 14 Royal Festival Hall, Belvedere Rd",SE1 8XX,51.505806,,MexicanLatin AmericanLow Delivery Fee,,,0.99,25-40,32.5,,0,1.1,3,3.44,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Wawa,1168,134625,London,FirstLine173 Tower Bridge Road,SE1 2AW,51.501527,,BurgersAsian,,,2.49,25-40,32.5,,0,1.5,21,5.68,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Vegan Curry & Co,1169,153755,London,FirstLine122 Kingsland Road,E2 8AH,51.530139,,VeganIndianCollect stampsLow Delivery Fee,,,0.99,30-45,37.5,,0,1.2,12,4.69,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,King of Falafel,1170,169076,London,"FirstLine297 Old St Hackney,",EC1V 9LA,51.526855,,Middle EasternMediterraneanCollect stamps,15% off when you spend £10,,2.49,20-35,27.5,,0,1,1,1.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Thai O'Cha,1171,164128,London,FirstLine176 Brick Lane,E1 6RU,51.522561,,ThaiVegetarian,10% off when you spend £20,,2.49,25-40,32.5,,0,1.2,10,5.17,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Japanified,1172,167050,London,"FirstLineUnit 49, 2-10 Bethnal Green Road, Hackney",E1 6GY,51.523664,Road,JapaneseBurgersCollect stampsLow Delivery Fee,20% off when you spend £20,,0.99,20-35,27.5,,0,1,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Polo 24 Hour Bar,1173,138782,London,FirstLine176 Bishopsgate,EC2M 4NQ,51.517588,,BreakfastAmericanCollect stampsLow Delivery Fee,,,0.99,35-50,42.5,,0,0.8,107,4.98,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Pelican State,1174,164334,London,FirstLine30-32 Brunswick Centre,WC1N 1AE,51.523832,,SeafoodAmerican,,,2.49,30-45,37.5,,0,1.1,6,3.17,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Kawaii Bowl,1175,169055,London,FirstLineUnit 49\n2-10 Bethnal Green Road London\nHackney,E1 6GY,51.523533,,JapaneseHealthyCollect stampsLow Delivery Fee,20% off when you spend £20,,0.99,20-35,27.5,,0,1.1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Sagar Vegetarian,1176,166574,London,FirstLine37 Panton Street,SW1Y 4EA,51.509575,,VegetarianIndianLow Delivery Fee,,,0.99,25-40,32.5,,0,1.5,6,4.95,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Shell SeaFood,1177,168727,London,FirstLine124 Southampton Row,WC1B 5AA,51.520763,,SeafoodGrillLow Delivery Fee,,,0.99,25-40,32.5,,0,1,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,The Bumblebees,1178,164464,London,FirstLine52 Tavistock Place,WC1H 9RG,51.525696,,BurgersGrillHalalCollect stamps,20% off your order today,,2.49,20-35,27.5,,0,1.2,2,3.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Delhi & Co,1179,169206,London,FirstLine5 Osborn St,E1 6TD,51.516239,,GrillIndianCollect stamps,15% off when you spend £20,,2.49,20-35,27.5,,0,1.3,4,4.17,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Smoke Grill,1180,165172,London,FirstLine5 Osborn Street,E1 6TD,51.516294,,IndianBurgers,,,2.49,25-40,32.5,,0,1.3,2,4.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Ramen House,1181,168944,London,FirstLine1a Rheidol Terrace,N1 8NT,51.535245,,NoodlesSushiCollect stamps,15% off your order today,,2.49,25-40,32.5,,0,1.2,1,4.33,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Taste dee,1182,164387,London,FirstLine33 Bethnal Green Road,E1 6LA,51.524134,,Bubble TeaHealthyCollect stamps,,,2.49,25-40,32.5,,0,1.2,1,6,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Original Haji Nanna's Biriyani,1183,120206,London,FirstLine14 Whitechapel Rd Shadwell,E1 1EW,51.516778,,BiryaniBangladeshiHalalLow Delivery Fee,,,0.99,35-50,42.5,,0,1.4,130,4.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Preem Prithi,1184,126122,London,FirstLine118 Brick Lane,E1 6RL,51.520039,,IndianCurryHalalLow Delivery Fee,20% off when you spend £20,,0.99,25-40,32.5,,0,1.2,8,4.29,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Bab Mansour,1185,160715,London,FirstLine57 Endell Street,WC2H 9AJ,51.514961,,MoroccanMiddle EasternCollect stamps,,,2.49,25-40,32.5,,0,1.2,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Golden Sushi & Thai,1186,94678,London,FirstLine1 Shenfield Street,N1 6SE,51.531177,,JapaneseSushiLow Delivery Fee,25% off when you spend £15,,0,35-50,42.5,,10,1.3,390,4.84,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Heat & Burn,1187,170926,London,"FirstLineUnit D, Basement\n73 Wentworth Street",E1 7TD,51.517051,,BurgersMilkshakesCollect stamps,50% off when you spend £20,,2.49,40-55,47.5,,0,1.1,4,5.33,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Beef & Buns,1188,165920,London,FirstLine8 Cable Street,E1 8JG,51.510779,,BurgersGrill,15% off your order today,,2.49,20-35,27.5,,0,1.4,4,5.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Hefaure,1189,165938,London,FirstLine108 Shaftesbury Avenue,W1D 5EH,51.512296,,DessertsBubble TeaLow Delivery Fee,,,0,25-40,32.5,,0,1.4,0,0,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,City Delight,1190,119336,London,FirstLine268 Saint John Street,EC1V 4PE,51.52642,,BurgersKebab,,,2.49,20-35,27.5,,0,0.6,26,4.8,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,No. 79 Coffee & Mousse,1191,165967,London,FirstLine79 Dean Street,W1D 3SJ,51.51427,,CoffeeDessertsLow Delivery Fee,,,0.99,25-40,32.5,,0,1.5,1,1,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Good Pizza,1192,98688,London,FirstLine13 White Church Lane,E1 7QR,51.515675,,PizzaItalianHalalCollect stamps,20% off your order today,,2.49,15-20,17.5,,0,1.3,117,4.5,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Monster Burger,1193,147405,"Whitechapel, East London",FirstLine109 New Road,E1 1HJ,51.517721,,BurgersPeri PeriHalalCollect stamps,10% off when you spend £20,,2.49,50-65,57.5,,0,1.6,271,5.31,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,La Casetta Cafe,1194,116089,London,FirstLine160 Clerkenwell Road,EC1R 5DU,51.522171,,ItalianBreakfast,,,2.49,25-40,32.5,,0,0.6,12,5.22,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Cubana,1195,143350,London,FirstLine48 Lower Marsh,SE1 7RG,51.501075,,Latin AmericanCubanLow Delivery Fee,,,0,25-40,32.5,,0,1.3,25,5.09,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Sushi Masago,1196,102975,London,FirstLine149a Cannon Street Road,E1 2LX,51.513627,,SushiJapaneseHalalLow Delivery Fee,15% off when you spend £20,,0.99,35-50,42.5,,0,1.6,385,5.25,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Best American Pizza,1197,96059,London,FirstLine16A Pitfield Street,N1 6EY,51.527125,,ItalianPizzaHalal,,,2,35-50,42.5,,15,0.9,235,3.67,4/25/2022 1:01,
EC1A 7EB,London_Center,51.51808898,-0.09922265,Quaker Street Coffee & Bubble Tea,1198,103814,London,"FirstLineUnit B, 10 Quaker St London",E1 6SZ,51.522298,"London""",Bubble TeaCaf\u00e9Low Delivery Fee,20% off when you spend £15,,0.99,30-45,37.5,,0,1.1,258,4.87,4/25/2022 1:01,
